source,event,date,replicate,window_idx,t_start_s,t_end_s,dop_mean,dop_std,dop_min,dop_max,step_mean,step_std,step_max,step_rms,step_p95,cum_arc,theta_mean,theta_std,theta_max,theta_rms,psd_peak_freq,psd_peak_power,bp_low,bp_mid,bp_high,s1_std,s2_std,s3_std,s1_range,s2_range,s3_range
10GE,FS,310326,1,2,6.0001,12.0001,1.0,8.491352174421846e-17,0.9999999999999998,1.0000000000000002,0.04389231965907069,0.023679868821044506,0.2333651293130159,0.04987255670642843,0.08703329322624036,324.100888362578,26.242411137708466,7.323594086734783,33.52724895120757,27.245167877401343,5.2362600536230275,1.3661522906986822e-05,3.9633320868316514e-05,2.3609111604318747e-07,1.0077872904638677e-07,0.17834918237064995,0.2771320748190437,0.09025588947972514,0.5179394541552621,0.9221684826106148,0.2430476558053707
10GE,FS,310326,1,3,9.0001,15.0001,1.0,8.044766340053661e-17,0.9999999999999998,1.0000000000000002,0.04107601249169068,0.022552593863124214,0.2333651293130159,0.04685998604537305,0.08258376008213351,288.47683572914366,27.136123335158214,8.336090314257113,35.68759547090478,28.387666184249266,5.020886889457641,1.602545852478348e-05,4.5671970698539077e-05,2.577294831845916e-07,8.124441113351209e-08,0.18489398478027713,0.3803661571079013,0.07172617458841479,0.5109810060365213,0.981988595305352,0.2430476558053707
10GE,FS,310326,1,4,12.0001,18.0001,1.0,8.120933588054027e-17,0.9999999999999998,1.0000000000000002,0.04020174302019294,0.021738829081640897,0.1512247986606572,0.04570291929081148,0.08050113023837661,298.77935412607394,26.29252548055941,8.983167289496722,35.68759547090478,27.78478343800703,5.119593709036827,1.4601561016126334e-05,4.152725386946295e-05,1.258180875084951e-07,7.179108637872253e-08,0.19630718355698512,0.38495135504210626,0.07486851509407834,0.5155595118991245,0.9712146988923436,0.23572765975893006
10GE,FS,310326,1,5,15.0001,21.0001,1.0,8.401806692461818e-17,0.9999999999999998,1.0000000000000002,0.04313509720393506,0.023083043328025694,0.1512247986606572,0.04892303649689416,0.08593727207414253,349.73936812950546,25.46481619235726,7.893427716347497,31.26883865903061,26.660140000077707,5.620503597119599,1.2871223900029287e-05,4.118785637172334e-05,1.0128591248311981e-07,9.158940804632467e-08,0.15639936202533405,0.24841973645178983,0.08849757016588604,0.5137699934844964,0.8775007269097859,0.23746157425433434
10GE,FS,310326,1,6,18.0001,24.0001,1.0,8.220431876239628e-17,0.9999999999999998,1.0000000000000002,0.041921691092031074,0.022529561531180322,0.23892225361647593,0.04759211412411638,0.08292701345583116,343.67402357247073,26.79980948054825,7.796592472299492,35.59098752841016,27.910869609755995,5.72763929617776,9.43400968662387e-06,3.0330212067110396e-05,1.1007655653340229e-07,8.177626765907391e-08,0.21297179976303787,0.3995458856007804,0.08889342933207499,0.5152700021411956,0.9780457778218258,0.24219103747883286
10GE,FS,310326,1,7,21.0001,27.0001,1.0,8.060444854394342e-17,0.9999999999999998,1.0000000000000002,0.03957849672412831,0.02115053785467443,0.23892225361647593,0.044875412582881635,0.07817980948364636,327.0371184314722,24.415242183707193,9.999921758099246,35.59098752841016,26.383754207033956,5.736049926577266,1.1301313379906976e-05,3.625888745829949e-05,1.1531730185365732e-07,5.797257019111899e-08,0.08964476570901166,0.223777632148074,0.04548207387673624,0.40051964926988276,0.8277967161464088,0.13908804977332812
10GE,FS,310326,1,8,24.0001,30.0001,1.0,8.321053151581323e-17,0.9999999999999998,1.0000000000000002,0.04099348433487713,0.021838653738703688,0.15559872185478976,0.046447740042254076,0.08147318673147291,340.9018157288382,26.03563466167325,8.212543491540073,35.38037843488104,27.30018576560531,5.752945508086163,1.0347213171561335e-05,3.2864350410508324e-05,9.537408909696383e-08,7.531063954828832e-08,0.2109809545894297,0.3955577509374911,0.08703387905845844,0.5140722912621847,0.9664532765945162,0.23581716971338107
10GE,FS,310326,1,9,27.0001,33.0001,1.0,8.466565703190946e-17,0.9999999999999998,1.0000000000000002,0.0431196012504677,0.02285663501525306,0.15559872185478976,0.048802927947202396,0.0847195110702135,360.52298605516046,24.855283783214876,7.8246854022465415,30.202952636396002,26.05783631824167,5.761430678490976,1.2208095741682065e-05,3.962846835083322e-05,1.5158449718670924e-07,9.356637879669797e-08,0.1510725247039551,0.2171104609805864,0.0902733520149102,0.5078474305571733,0.7954135620786473,0.2413733644800875
10GE,FS,310326,1,10,30.0001,36.0001,1.0,8.189737069611347e-17,0.9999999999999998,1.0000000000000002,0.03968083045346677,0.02138333037920089,0.15404362158040333,0.0450756599905407,0.07863711641866405,332.04918923460997,26.90545520443687,8.035461096575345,35.53748937462913,28.079746344875247,5.7529455080560625,9.929063539363227e-06,3.223851889903284e-05,1.18526231573843e-07,6.706960939845801e-08,0.19486690847653415,0.3929231088792103,0.07704439671891279,0.5124811371088661,0.9751722453423846,0.2413733644800875
10GE,FS,310326,1,11,33.0001,39.0001,1.0,8.163119396452889e-17,0.9999999999999998,1.0000000000000002,0.03973516399412258,0.021348171916569948,0.17383807419481662,0.04510684761562529,0.07777027933975046,325.7091392598228,26.656236189875088,8.751340458544673,35.53748937462913,28.056031216687924,5.7108918128681285,1.2166673090877341e-05,3.855138935662244e-05,1.4229871545299623e-07,6.343268072611786e-08,0.17942157682861443,0.3471672836035351,0.0652308662126902,0.5221238889249465,0.9648046690772134,0.23426137043192063
10GE,FS,310326,1,12,36.0001,42.0001,1.0,8.402168141344869e-17,0.9999999999999998,1.0000000000000002,0.04228458997972204,0.0224668536916376,0.17383807419481662,0.04788262800384561,0.08390508663976848,343.7737165351402,25.85056991753435,8.028187745551143,34.72527966746737,27.068501316828563,5.694241982492839,1.0872477655557933e-05,3.53855384209315e-05,1.3951268503143742e-07,8.830958929848122e-08,0.18421458924887682,0.30618299202525806,0.08962581860660962,0.5146832081341458,0.9452522732320359,0.23640951144284683
10GE,FS,310326,1,13,39.0001,45.0001,1.0,8.269314534556277e-17,0.9999999999999998,1.0000000000000002,0.04109862549066655,0.021931673995197538,0.22097500432131484,0.046584282128779124,0.08104065603327867,340.2144218117377,26.797416447770672,7.802201841128301,35.492543507496464,27.91013940927125,5.736049926577266,8.750730967224374e-06,2.792837016914316e-05,1.0735200162721849e-07,8.3380511310382e-08,0.2132529904778092,0.3883915455838472,0.08884878682151968,0.5169295781935188,0.9730574579235803,0.24143206055396127
10GE,FS,310326,1,14,42.0001,48.0001,1.0,8.05513788581784e-17,0.9999999999999998,1.0000000000000002,0.039381696435653264,0.020964745278660886,0.22097500432131484,0.044614331315722754,0.07639453451777041,324.268888451169,25.196617930754524,9.043251126148903,35.492543507496464,26.77031837836476,5.7108918128681285,1.3656431909061995e-05,4.3688107422718994e-05,1.5786208369113415e-07,6.059545659208097e-08,0.1128458465163001,0.2549515283476034,0.049002801424393456,0.5070554896830101,0.9667247606614817,0.2349666309377938
10GE,FS,310326,1,15,45.0001,51.0001,1.0,8.240744635540149e-17,0.9999999999999998,1.0000000000000002,0.04073532747380477,0.02199743220568035,0.1669606222577028,0.046295290560073345,0.08049206293220616,332.15586022140405,25.843567393476697,8.213985818397468,35.268427472581514,27.117513504117717,5.6612318840682505,1.1657962106829158e-05,3.7534826871160995e-05,1.2225714858775962e-07,7.724221299340135e-08,0.2094579261695114,0.39441311962779074,0.08525525639721576,0.5147649633837593,0.962759772012109,0.23547873939338226
10GE,FS,310326,1,16,48.0001,54.0001,1.0,8.372483887581869e-17,0.9999999999999998,1.0000000000000002,0.04358550085897953,0.023341127922840193,0.1669606222577028,0.0494419269227899,0.08626733272931228,356.7909100316065,23.89940289715903,8.915340248791544,30.14525803372684,25.508131068199727,5.685953420676067,1.2428650512170506e-05,3.9361870150133566e-05,1.202289295788669e-07,9.762778591352974e-08,0.12929313552648988,0.1796372374789308,0.09079808811853526,0.4712839950587697,0.6839343876851253,0.2412965265141176
10GE,FS,310326,1,17,51.0001,57.0001,1.0,8.006639104190167e-17,0.9999999999999998,1.0000000000000002,0.040641782312712434,0.02205718213873497,0.181991301583293,0.04624147222413268,0.08106582543070304,318.55028976704006,26.317400371476765,7.8936114420154775,35.48290412775402,27.47571043503922,5.644869942247942,1.1937614276721983e-05,3.7997498116759146e-05,1.3592947898055254e-07,7.657830842225044e-08,0.20353763539380745,0.3970248485126041,0.08275679052268683,0.5149326986413867,0.9715035786973062,0.2412965265141176
10GE,FS,310326,1,18,54.0001,60.0001,1.0,7.845154339942917e-17,0.9999999999999998,1.0000000000000002,0.043458550990776224,0.04251229202654242,0.9670738984140962,0.06079424830991761,0.08477495529103446,257.1442462124229,27.526652645082418,7.456143401171617,35.48290412775402,28.51860235463614,5.2362600536230275,3.972567006582095e-05,0.00012316808427421052,2.3412846708842486e-06,2.2418019575250892e-07,0.1466475960657153,0.28055397965668294,0.0548560435822795,0.5223453193389915,0.9587582240256123,0.23262205983658668
10GE,FS,310326,1,19,57.0001,63.0001,1.0,8.334474309828048e-17,0.9999999999999998,1.0000000000000002,0.04813597005574058,0.047662645154304226,0.9670738984140962,0.06774067726493642,0.09417064418105241,213.91625092771113,26.5295942926339,7.588715390488789,35.215436093942,27.593621991496416,4.734848484854423,5.142072168361402e-05,0.00015232236637862173,1.8949647383785852e-06,3.1692919192787075e-07,0.2041778415651634,0.35172055769298,0.08857021573595232,0.5140179361497965,0.9631643776098547,0.23489030158300372
10GE,FS,310326,1,20,60.0001,66.0001,1.0,8.499852571655753e-17,0.9999999999999998,1.0000000000000002,0.0527486387468105,0.05631167422234686,1.036512719128664,0.07715843144702492,0.1054773209067561,194.06224194951585,25.507133715469614,8.228331844889542,35.42125426588208,26.8014797227405,4.689375750299649,7.381799467273325e-05,0.00022366452500113444,2.457028116797401e-06,3.047984361636231e-07,0.1731553986011496,0.27997119900715406,0.09169453920598615,0.5187717418749428,0.9699493205681338,0.24027932203729352
10GE,FS,310326,1,21,63.0001,69.0001,1.0,8.24625137269922e-17,0.9999999999999998,1.0000000000000002,0.05259132334527574,0.058183547802715056,1.036512719128664,0.07842941110398684,0.11360695704493243,194.79826167090135,25.236644255385606,8.719636938794565,35.42125426588208,26.70056706546282,4.5580513419098185,0.00011455754108947445,0.0003719329121559013,3.540980720400446e-06,3.789558163254647e-07,0.13189439396539288,0.28861330526562134,0.054490409769806826,0.5123831186531004,0.9699493205681338,0.24027932203729352
10GE,FS,310326,1,22,66.0001,72.0001,1.0,8.15683658120384e-17,0.9999999999999998,1.0000000000000002,0.045818185876679574,0.03651724639051959,0.7628822879434034,0.058590233324128986,0.09139144692833005,207.2356547202217,24.982769007383304,8.920332277854934,35.210814277363745,26.52755313299009,4.628258293834842,4.3341478861431394e-05,0.00011582289206097557,1.0396266065766428e-06,2.124346162310917e-07,0.19649456993293368,0.37691638824334567,0.0791962107393148,0.5145562673885493,0.9592334843115955,0.23413644483456963
10GE,FS,310326,1,23,69.0001,75.0001,1.0,8.28637074048027e-17,0.9999999999999998,1.0000000000000002,0.049999280753053425,0.0499233275280348,1.625387378363559,0.07065597432131339,0.09638795269877988,238.69656631507706,23.09885380144216,9.350613696062666,30.08791682106333,24.91969147949857,4.769536019495204,4.415234679520091e-05,0.000130980155146546,1.5922786447988266e-06,3.982660656926254e-07,0.12080961489428264,0.17751365616825013,0.09149668002143434,0.42258303033609695,0.6418944175335151,0.23992370007065666
10GE,FS,310326,1,24,72.0001,78.0001,1.0,8.190132496140903e-17,0.9999999999999997,1.0000000000000002,0.04627429632688752,0.044567975330089576,1.625387378363559,0.06424651683610613,0.0894759848299012,245.4388677178114,26.381183368338643,7.282609732672216,35.41603266225224,27.36792356815401,4.901191969851964,2.767699229762293e-05,8.051109700158899e-05,8.1147027975079e-07,2.3830919395773643e-07,0.21082650797101732,0.39675477990494695,0.08579604710581963,0.5166980628731435,0.9693211042213381,0.2409032133717517
10GE,FS,310326,1,25,75.0001,81.0001,1.0,8.001396496169954e-17,0.9999999999999997,1.0000000000000002,0.04958411626425949,0.04836049250497794,0.8871248988991637,0.06926270151410231,0.10493919412499508,222.18642498014677,25.520157704978217,8.621603957750771,35.41603266225224,26.93715842644251,4.689375750299649,6.992076562939008e-05,0.00019462446289418675,2.1437797445155482e-06,2.609306576055531e-07,0.12078509077130707,0.24122145686359164,0.04752994250479483,0.5233642674990424,0.9469415697128433,0.23425742723702814
10GE,FS,310326,1,26,78.0001,84.0001,1.0,8.260721548737228e-17,0.9999999999999998,1.0000000000000002,0.05105226787259886,0.049362048007212146,0.8871248988991637,0.07101370176523616,0.10559670477322403,187.974450306909,26.402877027713522,8.044327429381376,35.18236777045839,27.60114343884434,4.4490318906598,8.501897603168416e-05,0.00024253842956957134,3.5701836226112188e-06,3.228412258618903e-07,0.20290483841677054,0.3720074558949397,0.08421350758934572,0.5149986454586699,0.9603517786166065,0.23488788213451128
10GE,FS,310326,1,27,81.0001,87.0001,1.0,8.434531858431501e-17,0.9999999999999998,1.0000000000000002,0.049818037532637284,0.0502964047607293,1.120782186586206,0.07079240916551979,0.09981232336277117,188.46163598596684,26.619458975430845,6.902110522851695,34.915413707488995,27.49972228613056,4.4591894977627335,6.868587640393198e-05,0.0001803886401774373,3.5391249362398035e-06,2.5671376766047794e-07,0.21342142291657396,0.3412780588488479,0.09304164507474931,0.5239967335825395,0.9467969526777686,0.24049284509933966
10GE,FS,310326,1,28,84.0001,90.0001,1.0,8.176048740574296e-17,0.9999999999999998,1.0000000000000002,0.04779931210792808,0.049447196006048924,1.120782186586206,0.06877353728616656,0.09649339100540882,206.01503518517003,28.021654645401362,7.478620931227468,35.409449586229236,29.002463690161523,4.500288018375147,6.778218354575436e-05,0.0001812762064755309,3.074096473496649e-06,2.1907038395170798e-07,0.14607384713341595,0.2991022119032392,0.05824830816720284,0.51459789367694,0.9685408355963976,0.24049284509933966
10GE,FS,310326,1,29,87.0001,93.0001,1.0,8.277223497179527e-17,0.9999999999999998,1.0000000000000002,0.043970273919358184,0.03289198393721144,0.6275838560155746,0.05491145231979543,0.08620244233996914,258.63315119366484,26.726206743181237,7.948923017048011,35.409449586229236,27.883247730675524,5.092894393767167,2.8727216942206252e-05,8.43893893305173e-05,1.1714673784861147e-06,1.485560938069687e-07,0.21098301393867852,0.40363368401198424,0.07963900092346067,0.514942014962864,0.9605029779259775,0.23314578181760015
10GE,FS,310326,1,30,90.0001,96.0001,1.0,8.415298843620676e-17,0.9999999999999998,1.0000000000000002,0.04441921387510858,0.029705763422765537,0.6275838560155746,0.05343686875006762,0.08754914924540406,338.74092501157804,25.63025136835729,7.256286962059486,29.986860741055946,26.637632884341194,5.644869942189981,2.1877229802060794e-05,7.484379419912746e-05,9.508528934382373e-07,1.4339400590188014e-07,0.12448845492437027,0.1907961561770673,0.0795075192049616,0.49403731127699735,0.7957237593228951,0.23438349205673892
10GE,FS,310326,1,31,93.0001,99.0001,1.0,8.224314262030978e-17,0.9999999999999998,1.0000000000000002,0.04091837891126963,0.022271679178332424,0.2328120539418793,0.04658692333851636,0.08168117862996509,340.2772390261182,26.43453897427268,7.6888094177774,35.40471246223667,27.530031620854412,5.761430678400407,9.513015505701529e-06,3.118579125642315e-05,1.3263784616599288e-07,8.235973053654541e-08,0.2135921223578137,0.3977121354284221,0.08740753772676388,0.5181203493437593,0.9673393672352055,0.23978879708307776
10GE,FS,310326,1,32,96.0001,102.0001,1.0,8.00540005612603e-17,0.9999999999999998,1.0000000000000002,0.039608899885616486,0.021182790571540176,0.2328120539418793,0.044917430542569116,0.07790185160686676,320.9113068732648,24.28776510446303,10.030738476039527,35.40471246223667,26.277580713305245,5.636724386680596,1.228207098909672e-05,3.8485441992626054e-05,1.4801938280290585e-07,6.453288846878652e-08,0.09390869574223783,0.21785517568928922,0.04451612608320642,0.4309517739726894,0.790239493900883,0.13668258953290835
10GE,FS,310326,1,33,99.0001,105.0001,1.0,8.158996221679735e-17,0.9999999999999997,1.0000000000000002,0.04187608611815298,0.0225153091059128,0.20287085635494853,0.04754519673647133,0.08335721301637924,329.64854992210024,26.05980256729899,8.21408415047626,35.18311321639615,27.32369829063607,5.4632867132899445,1.2355437200145423e-05,3.768387492303951e-05,1.29225288186258e-07,8.181299003515912e-08,0.21320964793128613,0.3910118803803166,0.0869470528513027,0.5162175686611585,0.9586537625575433,0.23399528253333068
10GE,FS,310326,2,0,0.0001,6.0001,1.0,8.082221395307433e-17,0.9999999999999998,1.0000000000000002,0.039934564307006266,0.021299790241199434,0.21197629530018702,0.045259810988442215,0.07796261889091083,309.89221902236864,24.513967856748703,9.951819105464262,35.56538041267611,26.457008969072675,5.321866485013534,1.2984787931710093e-05,3.8522861577799354e-05,1.520382231979087e-07,6.331468470150158e-08,0.08325083051535226,0.2174429733528809,0.04578575643800257,0.3597589200197402,0.8015199226367893,0.13995999469549314
10GE,FS,310326,2,1,3.0001,9.0001,1.0,8.389346674496682e-17,0.9999999999999998,1.0000000000000002,0.04150659180765256,0.02243462437168476,0.21197629530018702,0.04718166523328403,0.08303704923548968,331.72068172675927,26.48790981649236,8.109706300766467,35.18227560740263,27.701564987042225,5.470938375347646,1.224200579333386e-05,3.7515773395771784e-05,1.299040974001205e-07,7.884559899527477e-08,0.21353635891414188,0.39913980363420365,0.08796983561206724,0.5166877466697021,0.9703960064832964,0.2390115527794694
10GE,FS,310326,2,2,6.0001,12.0001,1.0,8.425165280285132e-17,0.9999999999999998,1.0000000000000002,0.04353651747830113,0.023395772057613503,0.2094573473981195,0.04942459412387954,0.08641728740704585,359.95992651059373,25.443322436905685,7.7999908441126005,30.722693231011533,26.612074586484017,5.702554744527007,1.2529586568939652e-05,4.027993162839433e-05,1.299558238934601e-07,9.147369458947423e-08,0.15325436380460547,0.22149269697762203,0.09082883621459997,0.5100397978256663,0.8024685203855692,0.24347618068106047
10GE,FS,310326,2,3,9.0001,15.0001,1.0,8.045581198963314e-17,0.9999999999999998,1.0000000000000002,0.04049337625850124,0.021825532230258262,0.2094573473981195,0.046000732363154766,0.08083356876417636,334.67775477651276,26.79561293245495,7.948458438638425,35.2661202497679,27.94964872725075,5.72763929617776,1.0114174275150394e-05,3.272261445037887e-05,1.2278787368730801e-07,6.926841343724032e-08,0.1947850229358399,0.392916296478768,0.07773316225912988,0.5142411305220979,0.9784684509831908,0.24347618068106047
10GE,FS,310326,2,4,12.0001,18.0001,1.0,8.085723637395892e-17,0.9999999999999998,1.0000000000000002,0.040214955013700725,0.021513397634067618,0.15596317230941126,0.0456077721941719,0.07982916558598428,331.8135938180447,26.37638850559544,8.61811086752007,35.2661202497679,27.748616281230575,5.702554744534401,1.208284413227297e-05,3.9398528113344076e-05,1.0220459284076403e-07,6.295512738029631e-08,0.1793547590928571,0.34519764178132056,0.06562989867592989,0.5240916405190508,0.9662762752148522,0.23566485889399313
10GE,FS,310326,2,5,15.0001,21.0001,1.0,8.361349505233423e-17,0.9999999999999998,1.0000000000000002,0.04281785598906843,0.022806535208528145,0.15596317230941126,0.04851295538017074,0.08541293024941374,353.93239760563966,26.04118235926097,8.095117102291514,34.5423456655339,27.27038869484807,5.7192532943011445,1.0016979538408783e-05,3.277970193325592e-05,9.287475701422163e-08,8.653103860416197e-08,0.18883443354194884,0.31223320448017616,0.09123287405839106,0.5157875000282103,0.9491564178000205,0.23757473674569085
10GE,FS,310326,2,6,18.0001,24.0001,1.0,8.261076321167986e-17,0.9999999999999998,1.0000000000000002,0.04212763285308734,0.022569342177599278,0.1924243195040744,0.04779239119498088,0.08360606259197648,350.4176500719805,26.920882575636153,7.9187304417347155,35.191077071737574,28.06136508547021,5.736049926577266,8.895530443778039e-06,2.8884590005125102e-05,1.3409855279629184e-07,8.262845588092847e-08,0.2131135507837989,0.386930021123584,0.08969537169230683,0.5173174248260398,0.9748099414817135,0.24240610105881955
10GE,FS,310326,2,7,21.0001,27.0001,1.0,8.009810804165699e-17,0.9999999999999998,1.0000000000000002,0.03934036250250476,0.02109365392931741,0.1924243195040744,0.04463861957899562,0.07783074751540896,330.93112937107,25.336348717391438,8.652415430602796,35.191077071737574,26.773024840555397,5.804234769696283,1.2607270552778765e-05,4.097742707855544e-05,1.4443822323939425e-07,5.836939328996625e-08,0.11807276697850626,0.2622583865249104,0.05059653284752338,0.5122337353644728,0.9746581484149354,0.24231565853889747
10GE,FS,310326,2,8,24.0001,30.0001,1.0,8.25965856430218e-17,0.9999999999999997,1.0000000000000002,0.040372960953058895,0.021459943467885996,0.16877575432591563,0.04572204227461937,0.0794274480836254,339.6577204980845,25.694601884517645,8.282297544436204,34.94861135922943,26.996463076085202,5.847679640709799,1.0275037191680578e-05,3.3764362295468966e-05,9.816961002685825e-08,7.095846986631405e-08,0.20804698561917415,0.39237020370065767,0.08474185223281512,0.5146297421726457,0.9617533283147031,0.23614055708859416
10GE,FS,310326,2,9,27.0001,33.0001,1.0,8.486673185628407e-17,0.9999999999999997,1.0000000000000002,0.043810460733552506,0.02301297698855789,0.16877575432591563,0.049486903111450015,0.08623564263442428,364.41541238168975,23.869865352036342,9.361279043589875,30.517361763128857,25.639891131912005,5.812872023796028,1.182407957935238e-05,3.869107627826996e-05,1.2131559987909712e-07,9.374947154535605e-08,0.12249128591432902,0.1708283583220936,0.09125307805456419,0.4453673852063354,0.6275936231058287,0.24226156052486703
10GE,FS,310326,2,10,30.0001,36.0001,1.0,8.309897998512305e-17,0.9999999999999998,1.0000000000000002,0.04090325484425842,0.02181699092165231,0.1593549151628565,0.046357926503779366,0.08102393156709091,339.82424124609895,26.420065450622605,7.719972095157223,35.11557019503447,27.524858356859685,5.761430678460786,1.0008820914645188e-05,3.26122474719959e-05,9.806370563905805e-08,7.06419877729148e-08,0.20341211636570353,0.39824923211402874,0.08258468281823371,0.5137935601730604,0.9722145495993326,0.24226156052486703
10GE,FS,310326,2,11,33.0001,39.0001,1.0,8.18414923138106e-17,0.9999999999999998,1.0000000000000002,0.039685926733263203,0.021066196681961965,0.14917883735831283,0.044930584497878956,0.07868014600195118,335.02859348220795,25.802691016886545,8.617990067517349,35.11557019503447,27.203834592144272,5.804234769696283,1.2596416936802272e-05,4.1205347566153005e-05,1.1805079136489597e-07,5.852974494566404e-08,0.1538969093655631,0.2943918440901905,0.05679268565900252,0.522594633636565,0.9583017793736419,0.23371236656835825
10GE,FS,310326,2,12,36.0001,42.0001,1.0,8.415606468975367e-17,0.9999999999999998,1.0000000000000002,0.041727793877284654,0.022254564701182738,0.14917883735831283,0.047291377986946874,0.08249429154129895,357.48201014669763,26.313127228241406,8.22317784073399,34.90232003324063,27.568121414596927,5.8476796407409,9.305771845390117e-06,3.081450660553886e-05,9.082858215091801e-08,8.236084179999073e-08,0.20421585821550237,0.35847590805593993,0.08884167274721229,0.5151759643836356,0.9629991363318762,0.23616527054645686
10GE,FS,310326,2,13,39.0001,45.0001,1.0,8.488282003384028e-17,0.9999999999999998,1.0000000000000002,0.041930032552475544,0.022311887234420798,0.1681214995810273,0.04749682033371464,0.08159624516448079,365.7137439226917,26.5246840481455,7.774343132894556,35.09599518015067,27.640536807412573,5.9096066565727945,7.36148192941619e-06,2.4151854220419697e-05,9.54221953298439e-08,8.717879638729858e-08,0.20706498074344062,0.3476130780789823,0.09120652380275321,0.5210326834848656,0.969943953617113,0.24198004286271224
10GE,FS,310326,2,14,42.0001,48.0001,1.0,8.122368248676112e-17,0.9999999999999998,1.0000000000000002,0.03932726949584544,0.020995881833884317,0.1681214995810273,0.044580950864481224,0.07724868812950587,343.1697536207473,26.27341290713495,8.13380427132918,35.09599518015067,27.503654261081348,5.927541729904078,1.0065113090652929e-05,3.363512550984418e-05,1.1150059938161771e-07,6.221823244933247e-08,0.1568654364211202,0.3191294556608407,0.06131417251042666,0.5143515967974566,0.969943953617113,0.24198004286271224
10GE,FS,310326,2,15,45.0001,51.0001,1.0,8.123292022694015e-17,0.9999999999999998,1.0000000000000002,0.03983194907341849,0.02182136599483899,0.2800776120263682,0.045417575682417485,0.07859646044195365,326.6618143511051,26.10720712829296,8.200994197037275,34.85203684185696,27.364988029586815,5.821535022319253,1.1944698490383644e-05,3.9567350222052235e-05,1.8655580570264308e-07,6.896810484852013e-08,0.20078045946460196,0.38625570453955305,0.07841735593699013,0.5149819821809486,0.9632421876231005,0.23500631806049188
10GE,FS,310326,2,16,48.0001,54.0001,1.0,8.447389275742093e-17,0.9999999999999997,1.0000000000000002,0.04356257092259215,0.023644502714979518,0.2800776120263682,0.04956571490480637,0.08610610936533754,355.1220781609712,23.949644106156875,9.183168232606294,30.398640742039547,25.64987391001999,5.8215350223809,1.3669361331235578e-05,4.4771608006455304e-05,2.0708318268691227e-07,9.487790722253131e-08,0.12422849474470887,0.18332930832470906,0.0907415605334771,0.4448570433790883,0.6791525477783733,0.2372328265130449
10GE,FS,310326,2,17,51.0001,57.0001,1.0,8.230246292416176e-17,0.9999999999999997,1.0000000000000002,0.04091911009736487,0.022211250721923405,0.2664161731183567,0.04655870734666514,0.0810789453327322,352.59997170899305,26.221803699247268,7.745749003091502,35.069490512999266,27.341902217306508,5.882906626502108,8.630838229031208e-06,2.8751208674544302e-05,1.0656559622174013e-07,7.616075073033398e-08,0.21040961507141503,0.3977895980511075,0.08682162125286264,0.5169796019072397,0.9685674480012816,0.2411967638689494
10GE,FS,310326,2,18,54.0001,60.0001,1.0,7.965678171613676e-17,0.9999999999999998,1.0000000000000002,0.03910367910527276,0.020931104284054883,0.20955360093802022,0.04435322813638401,0.07690154784883609,338.52055001434627,24.852063485681224,9.012422790875895,35.069490512999266,26.435748978567435,5.936550151963236,1.1777867847513809e-05,3.9586103686956384e-05,1.197092562582223e-07,5.903192728430712e-08,0.1160457874414709,0.23669153434661735,0.046178597482808934,0.5072384241016789,0.9096413537760017,0.2050247274337278
10GE,FS,310326,2,19,57.0001,63.0001,1.0,8.170099417385539e-17,0.9999999999999998,1.0000000000000002,0.04109488521192397,0.0221509751837914,0.20955360093802022,0.04668463657536759,0.08139409007421707,350.6215606281353,26.405313690276948,8.095901485824777,34.85332474241785,27.61854833169381,5.8476796407409,9.656041607013911e-06,3.225390783525958e-05,9.387344352280945e-08,7.810784549177095e-08,0.21228472019990244,0.38617170626341046,0.08715428709055127,0.5160588271057548,0.9595080086443588,0.23536328325478284
10GE,FS,310326,2,20,60.0001,66.0001,1.0,8.296927026568608e-17,0.9999999999999998,1.0000000000000002,0.04306741877827099,0.02319539447874634,0.20924065138526654,0.04891655021817897,0.08560484981001161,358.92386809811046,26.31229533994636,7.385954357274721,34.10640561339152,27.32927382541125,5.736049926577266,8.984080422987194e-06,2.9164729388563837e-05,1.233688983235963e-07,9.086684441550762e-08,0.19200024208722452,0.2977354669126343,0.09117278766090074,0.5253283461742467,0.9346382864767275,0.24136805544301476
