Time_s,S0,S1,S2,S3
1.138136,0.039978,-0.171234,-0.568512,-0.808228
1.138828,0.041626,-0.165985,-0.665985,-0.731567
1.139537,0.045166,-0.176849,-0.687012,-0.705292
1.140207,0.048553,-0.263184,-0.627838,-0.734985
1.140945,0.041321,-0.175537,-0.644928,-0.746948
1.141713,0.036713,-0.270020,-0.530029,-0.810028
1.142372,0.046112,-0.223419,-0.597900,-0.774475
1.143158,0.047943,-0.327026,-0.579865,-0.749054
1.143866,0.043793,-0.212067,-0.593750,-0.776794
1.144602,0.045471,-0.258087,-0.629059,-0.735901
1.145408,0.042145,-0.137115,-0.657288,-0.743958
1.146137,0.048553,-0.233978,-0.581146,-0.783020
1.146835,0.038910,0.106323,-0.685547,-0.723999
1.147550,0.041443,-0.211182,-0.597107,-0.779144
1.148299,0.042023,-0.082611,-0.580444,-0.810883
1.148990,0.044830,-0.246948,-0.557159,-0.797974
1.149739,0.041870,-0.146942,-0.666687,-0.734650
1.150572,0.042328,-0.036804,-0.649353,-0.764099
1.151338,0.048157,-0.100403,-0.632599,-0.768951
1.152213,0.046692,-0.225952,-0.646454,-0.734314
1.152873,0.038177,-0.105286,-0.598114,-0.796661
1.153666,0.044647,-0.050018,-0.604767,-0.797638
1.154322,0.040710,-0.207214,-0.565338,-0.799561
1.155001,0.042908,-0.176605,-0.651093,-0.738312
1.155717,0.041992,-0.127197,-0.760986,-0.638184
1.156403,0.047180,-0.139557,-0.715118,-0.686066
1.157072,0.038452,-0.109528,-0.454773,-0.885742
1.157739,0.043976,-0.168762,-0.627106,-0.762512
1.158412,0.040436,-0.181824,-0.629547,-0.756836
1.159076,0.045959,-0.182983,-0.519165,-0.838318
1.159734,0.043793,-0.172424,-0.703094,-0.691589
1.160442,0.047577,-0.098480,-0.695007,-0.714294
1.161197,0.047943,-0.257660,-0.494293,-0.832062
1.162100,0.045837,-0.118500,-0.614471,-0.783142
1.162925,0.040985,-0.252197,-0.543488,-0.804352
1.163608,0.040710,-0.079193,-0.728516,-0.685547
1.164293,0.044373,-0.384796,-0.654327,-0.652283
1.165162,0.048492,-0.231079,-0.729187,-0.647736
1.165812,0.036163,0.000000,-0.796967,-0.611694
1.166594,0.035797,-0.214294,-0.566345,-0.795929
1.167402,0.036224,-0.258911,-0.784271,-0.571075
1.168092,0.045074,-0.375580,-0.700012,-0.608917
1.168900,0.040680,-0.289124,-0.656403,-0.701447
1.169588,0.037079,-0.263550,-0.650269,-0.714294
1.170312,0.042053,-0.234802,-0.791321,-0.569580
1.171069,0.043610,-0.206299,-0.742157,-0.639038
1.171798,0.035706,-0.159821,-0.698456,-0.701050
1.172465,0.041260,-0.414490,-0.712738,-0.570190
1.173141,0.040375,-0.205505,-0.710052,-0.678101
1.173861,0.042175,-0.078278,-0.795654,-0.602203
1.174548,0.041077,-0.184448,-0.735565,-0.655579
1.175285,0.044678,-0.388916,-0.668732,-0.637878
1.175976,0.043549,-0.327026,-0.694122,-0.645599
1.176671,0.040375,-0.292267,-0.755737,-0.593628
1.177321,0.034454,-0.328888,-0.620331,-0.719269
1.178039,0.040527,-0.134094,-0.765930,-0.631836
1.178754,0.034912,-0.107330,-0.738220,-0.672791
1.179554,0.036865,-0.323395,-0.616943,-0.723907
1.180259,0.048859,-0.303894,-0.726318,-0.618561
1.180983,0.043701,-0.205902,-0.756317,-0.623962
1.181697,0.033112,-0.252808,-0.658356,-0.713898
1.182547,0.040100,-0.260284,-0.696350,-0.668976
1.183401,0.040131,-0.440369,-0.614685,-0.660553
1.184190,0.042999,-0.243439,-0.785095,-0.576782
1.184859,0.041626,-0.092987,-0.795471,-0.599182
1.187187,0.054352,-0.222229,-0.804718,-0.553894
1.191116,0.041779,-0.324585,-0.649139,-0.688599
1.192879,0.041565,-0.172577,-0.696930,-0.699127
1.193643,0.036682,-0.330109,-0.667480,-0.672333
1.194304,0.045441,-0.220673,-0.767212,-0.607300
1.195094,0.042450,-0.346985,-0.637939,-0.687500
1.195823,0.031158,-0.002960,-0.673553,-0.747070
1.197985,0.040680,-0.167450,-0.771515,-0.617676
1.198680,0.033936,-0.258179,-0.603271,-0.760895
1.199333,0.036377,-0.186249,-0.821869,-0.538483
1.199956,0.035034,-0.163177,-0.694763,-0.707916
1.200658,0.031891,-0.379333,-0.534485,-0.758636
1.201311,0.039520,-0.265839,-0.717316,-0.649811
1.201933,0.042053,-0.189972,-0.703064,-0.685608
1.202633,0.040558,-0.171173,-0.716217,-0.677948
1.203357,0.044952,-0.331329,-0.737823,-0.589447
1.203978,0.042664,-0.105865,-0.761292,-0.641907
1.204684,0.038666,-0.187225,-0.736969,-0.654053
1.205305,0.045654,-0.188019,-0.524017,-0.834015
1.206013,0.042938,-0.302582,-0.605164,-0.740356
1.206634,0.040863,-0.207947,-0.656555,-0.731323
1.207285,0.045349,-0.227112,-0.666687,-0.714294
1.207909,0.044830,-0.192993,-0.644745,-0.741241
1.208562,0.038239,-0.016846,-0.584137,-0.817322
1.209185,0.046143,-0.256927,-0.608704,-0.754944
1.209841,0.047699,-0.036560,-0.767334,-0.646179
1.210563,0.041687,-0.191650,-0.583710,-0.792969
1.211208,0.039978,-0.220184,-0.541290,-0.816528
1.211933,0.040649,-0.235931,-0.681824,-0.692657
1.212668,0.043976,-0.144379,-0.702942,-0.698761
1.213399,0.042480,-0.155182,-0.573303,-0.806061
1.214168,0.040527,-0.245392,-0.619934,-0.745392
1.214889,0.043030,-0.184479,-0.570404,-0.805847
1.215539,0.047363,-0.274139,-0.633209,-0.725891
1.216166,0.044128,-0.202667,-0.645386,-0.742310
1.216792,0.038452,-0.157562,-0.698639,-0.703217
1.217512,0.044495,-0.207825,-0.545288,-0.816895
1.218158,0.040985,-0.145050,-0.732849,-0.669861
1.218793,0.041565,-0.179230,-0.703552,-0.690277
1.219453,0.047150,-0.035034,-0.712067,-0.706238
1.220141,0.038849,-0.225128,-0.580597,-0.786743
1.220771,0.040100,-0.136993,-0.666687,-0.735168
1.221422,0.040924,-0.171875,-0.671875,-0.725464
1.222165,0.048462,-0.008392,-0.539124,-0.843597
1.222824,0.039093,-0.018799,-0.715973,-0.704254
1.223476,0.039307,-0.130463,-0.628265,-0.769592
1.224165,0.041168,-0.046265,-0.522034,-0.856842
1.224866,0.044861,-0.274597,-0.635254,-0.725433
1.225540,0.049377,-0.151825,-0.657898,-0.740906
1.226187,0.047272,-0.273102,-0.590393,-0.761566
1.226847,0.040619,-0.112122,-0.560547,-0.822876
1.227498,0.046387,-0.188507,-0.664703,-0.728180
1.228188,0.046967,-0.164062,-0.677734,-0.718750
1.229013,0.039124,-0.084137,-0.665894,-0.745331
1.229824,0.043701,-0.107819,-0.683502,-0.724792
1.230584,0.046570,-0.169708,-0.647064,-0.746613
1.231242,0.040497,-0.125000,-0.563660,-0.820465
1.231900,0.043549,-0.113098,-0.646851,-0.755981
1.232545,0.049072,-0.322784,-0.666046,-0.675385
1.233170,0.038422,-0.014374,-0.504791,-0.866058
1.233834,0.041595,-0.059753,-0.661530,-0.750000
1.234547,0.046356,-0.215424,-0.656128,-0.727295
1.235195,0.043945,-0.269897,-0.640198,-0.723877
1.235830,0.041931,-0.216187,-0.602631,-0.772949
1.236490,0.045135,-0.002045,-0.689026,-0.725616
1.237165,0.037506,-0.253662,-0.575623,-0.782928
1.237890,0.046326,-0.112671,-0.717407,-0.691711
1.238564,0.047638,-0.260986,-0.631592,-0.734650
1.239216,0.045044,-0.067078,-0.638214,-0.768311
1.239845,0.042328,-0.115234,-0.708710,-0.697845
1.240515,0.047119,-0.205444,-0.666687,-0.717072
1.241167,0.044525,-0.209900,-0.611115,-0.763397
1.241875,0.041260,-0.116180,-0.606079,-0.790405
1.242545,0.046783,-0.111786,-0.637268,-0.762756
1.243173,0.045258,-0.208344,-0.535095,-0.822388
1.243840,0.042603,-0.185364,-0.650879,-0.737091
1.244551,0.046265,-0.033875,-0.611572,-0.794830
1.245534,0.045776,-0.172699,-0.668701,-0.726929
1.246211,0.039185,-0.323273,-0.583740,-0.746521
1.246997,0.038300,-0.043823,-0.724243,-0.690735
1.247659,0.038757,-0.490540,-0.597168,-0.639832
1.248310,0.041687,-0.210541,-0.690796,-0.692993
1.248962,0.038727,-0.161926,-0.776215,-0.614288
1.249666,0.035614,-0.244873,-0.742279,-0.628876
1.250318,0.046387,-0.189758,-0.779022,-0.598236
1.250973,0.035278,-0.169281,-0.781250,-0.604187
1.251666,0.032990,-0.354767,-0.673187,-0.656433
1.252332,0.044220,-0.139587,-0.760437,-0.635437
1.252995,0.039154,-0.091553,-0.798126,-0.600952
1.253786,0.039551,-0.329285,-0.743927,-0.587830
1.254563,0.041565,-0.396942,-0.682037,-0.618439
1.255473,0.041992,-0.264221,-0.768585,-0.582977
1.256328,0.042572,-0.118439,-0.760986,-0.642548
1.257020,0.039398,-0.176636,-0.723907,-0.671661
1.257672,0.048035,-0.252869,-0.777588,-0.581757
1.258345,0.039917,-0.297241,-0.737335,-0.610626
1.259002,0.039154,-0.181396,-0.654419,-0.737762
1.259685,0.036255,-0.275269,-0.719727,-0.638916
1.260561,0.042053,-0.413055,-0.697845,-0.589142
1.261389,0.041534,-0.137177,-0.827454,-0.548676
1.262688,0.038269,-0.248810,-0.667480,-0.708160
1.263585,0.039093,-0.286407,-0.605652,-0.744141
1.264343,0.043915,-0.210632,-0.753967,-0.626007
1.265145,0.040222,-0.167450,-0.697693,-0.702332
1.265814,0.033539,-0.269257,-0.629150,-0.736267
1.266488,0.038300,-0.292877,-0.702393,-0.654785
1.267152,0.036865,-0.174133,-0.609467,-0.773651
1.267835,0.040527,-0.295471,-0.679565,-0.677277
1.268456,0.045776,-0.362030,-0.670013,-0.650024
1.269137,0.043030,-0.081848,-0.761383,-0.647736
1.270011,0.033722,-0.157227,-0.793823,-0.592804
1.270912,0.037079,-0.044281,-0.677094,-0.739594
1.271578,0.044922,-0.427155,-0.605286,-0.674103
1.272243,0.038300,-0.103912,-0.761932,-0.640717
1.272891,0.033600,-0.278717,-0.685822,-0.677612
1.273533,0.042511,-0.347656,-0.714600,-0.609467
1.274240,0.040466,-0.015839,-0.796387,-0.608612
1.274918,0.034149,-0.142487,-0.733887,-0.672058
1.275553,0.043549,-0.350861,-0.766815,-0.544128
1.276419,0.043640,-0.194580,-0.784546,-0.592072
1.277076,0.038055,-0.105774,-0.740387,-0.670685
1.278170,0.040802,-0.245514,-0.722992,-0.648651
1.279197,0.040436,-0.205505,-0.602753,-0.776276
1.279966,0.041779,-0.146362,-0.802460,-0.585388
1.281075,0.039642,-0.076416,-0.756958,-0.650482
1.281791,0.039032,-0.217010,-0.750000,-0.632080
1.282526,0.038483,-0.308624,-0.696198,-0.653137
1.283189,0.042786,-0.258575,-0.752167,-0.611115
1.283840,0.043060,-0.335480,-0.660278,-0.675232
1.284710,0.040802,-0.294556,-0.722778,-0.626251
1.285785,0.030884,-0.375000,-0.604187,-0.711334
1.286513,0.038422,-0.280975,-0.623810,-0.735718
1.287176,0.040100,-0.243134,-0.642212,-0.727081
1.287843,0.045868,-0.267090,-0.558258,-0.789185
1.288477,0.042725,-0.149597,-0.630371,-0.762848
1.289274,0.039185,-0.135376,-0.689972,-0.711792
1.289927,0.039978,-0.095245,-0.675354,-0.731628
1.290584,0.048889,-0.182343,-0.650391,-0.742493
1.291441,0.046783,-0.190308,-0.669800,-0.718292
1.292317,0.045105,-0.101318,-0.586212,-0.808197
1.293429,0.044586,-0.275818,-0.609131,-0.746033
1.294225,0.041351,-0.057800,-0.548889,-0.837799
1.294922,0.045593,-0.102905,-0.691376,-0.720184
1.295696,0.047638,-0.294495,-0.638367,-0.713440
1.296416,0.045929,-0.143433,-0.608551,-0.784912
1.297136,0.041656,-0.083710,-0.610138,-0.788574
1.297810,0.045502,-0.148621,-0.692780,-0.708862
1.298431,0.044647,-0.240692,-0.599609,-0.763489
1.299132,0.045227,-0.085022,-0.718628,-0.690308
1.300029,0.044952,-0.063019,-0.715454,-0.697174
1.300787,0.045898,-0.156525,-0.682953,-0.717499
1.301521,0.045807,-0.112457,-0.538177,-0.839386
1.302269,0.044708,-0.137299,-0.618866,-0.774597
1.302901,0.043915,-0.068756,-0.675018,-0.735443
1.303551,0.044617,-0.137299,-0.637299,-0.760254
1.304183,0.042114,-0.111359,-0.676880,-0.731445
1.304826,0.045776,-0.248016,-0.694000,-0.678009
1.305578,0.046814,-0.227631,-0.428040,-0.875488
1.306510,0.044861,-0.137665,-0.607300,-0.787476
1.307639,0.046204,-0.266022,-0.596008,-0.762024
1.308375,0.042694,-0.125549,-0.608521,-0.785126
1.309041,0.046143,-0.187256,-0.675323,-0.715149
1.309695,0.043091,-0.093506,-0.709351,-0.701233
1.310339,0.043457,-0.171631,-0.682220,-0.716125
1.310963,0.046539,-0.117065,-0.674622,-0.732147
1.311621,0.048187,-0.113220,-0.669830,-0.733978
1.312372,0.044708,-0.251038,-0.487762,-0.836761
1.313041,0.040955,0.042786,-0.644165,-0.765778
1.313688,0.044525,-0.288086,-0.627594,-0.724304
1.314361,0.045410,-0.124512,-0.700806,-0.702820
1.315265,0.044464,-0.239685,-0.650848,-0.725220
1.316004,0.042450,-0.028168,-0.714294,-0.701324
1.316654,0.049988,-0.208038,-0.587616,-0.786499
1.317336,0.041199,-0.044464,-0.562225,-0.831116
1.317959,0.048492,-0.168579,-0.698883,-0.698883
1.318660,0.048157,-0.231964,-0.541840,-0.811798
1.319285,0.040131,-0.134705,-0.639282,-0.762573
1.319935,0.046051,-0.179230,-0.715057,-0.677429
1.320555,0.045624,-0.128540,-0.638580,-0.759064
1.321257,0.042786,-0.184570,-0.618042,-0.766113
1.322100,0.042175,-0.305206,-0.586609,-0.751099
1.323110,0.042236,-0.094360,-0.693420,-0.719360
1.323861,0.046051,-0.222015,-0.698029,-0.684021
1.324514,0.045319,-0.118652,-0.591125,-0.800873
1.325138,0.044464,-0.142578,-0.667358,-0.735565
1.325836,0.050323,-0.185455,-0.654572,-0.734558
1.326459,0.043549,-0.165985,-0.602966,-0.781525
1.327082,0.040710,-0.203217,-0.731079,-0.653412
1.327760,0.043243,-0.279388,-0.542725,-0.795380
1.328568,0.037720,-0.316437,-0.758484,-0.570068
1.329358,0.038239,-0.100494,-0.715332,-0.696198
1.330260,0.035400,-0.066040,-0.761810,-0.646240
1.331052,0.038330,-0.329041,-0.647675,-0.694305
1.331795,0.039825,-0.206451,-0.715607,-0.672028
1.332452,0.048615,-0.294342,-0.690582,-0.666046
1.333094,0.038391,-0.269958,-0.704254,-0.657288
1.333792,0.041016,-0.344452,-0.664459,-0.664459
1.334451,0.040039,-0.107330,-0.666687,-0.739746
1.335117,0.034851,-0.317474,-0.693146,-0.650818
1.335866,0.042145,-0.316040,-0.742432,-0.590912
1.336546,0.044586,-0.198914,-0.757324,-0.624115
1.337561,0.042938,-0.196594,-0.762848,-0.621796
1.338372,0.043610,-0.188568,-0.722473,-0.667389
1.339057,0.036194,-0.340118,-0.634521,-0.695435
1.339711,0.044891,-0.296021,-0.750000,-0.592010
1.340360,0.044067,-0.143707,-0.793335,-0.596466
1.340983,0.035095,-0.332489,-0.696350,-0.641388
1.341605,0.046814,-0.277802,-0.729492,-0.630463
1.342483,0.041260,-0.087067,-0.683044,-0.729919
1.343221,0.032806,-0.075439,-0.720673,-0.695557
1.343843,0.038055,-0.251221,-0.619629,-0.746429
1.344511,0.040070,-0.142212,-0.639923,-0.756897
1.345323,0.042816,-0.153870,-0.739319,-0.656006
1.346108,0.034088,-0.054504,-0.779633,-0.630341
1.346923,0.035034,-0.222534,-0.701599,-0.683258
1.347665,0.041840,-0.206146,-0.782898,-0.594299
1.348313,0.031982,-0.146576,-0.632202,-0.767242
1.348939,0.034637,-0.378998,-0.600464,-0.705505
1.349584,0.043610,-0.263733,-0.719421,-0.647705
1.350205,0.038422,-0.089294,-0.683685,-0.724518
1.350909,0.037445,-0.259827,-0.698547,-0.671570
1.351530,0.040802,-0.193695,-0.725250,-0.666687
1.352540,0.041168,-0.091125,-0.751129,-0.657806
1.353317,0.040192,-0.095459,-0.804565,-0.588654
1.354103,0.036621,-0.252502,-0.777527,-0.580017
1.354823,0.040955,-0.448456,-0.683868,-0.580719
1.355477,0.035950,-0.219391,-0.678589,-0.701538
1.356261,0.038208,-0.242798,-0.615387,-0.750000
1.356943,0.042145,-0.335510,-0.673187,-0.660187
1.357661,0.037781,-0.316772,-0.696838,-0.649323
1.358307,0.036133,-0.101837,-0.762451,-0.640289
1.359007,0.040558,-0.251343,-0.613770,-0.751343
1.359762,0.038727,-0.337280,-0.681610,-0.650970
1.360514,0.043701,-0.155487,-0.647064,-0.747925
1.361326,0.036102,-0.229187,-0.708344,-0.670837
1.362143,0.035248,-0.253326,-0.682831,-0.687225
1.362807,0.039307,-0.195374,-0.746521,-0.639557
1.363492,0.038147,-0.151459,-0.697144,-0.704346
1.364189,0.040588,-0.154572,-0.763641,-0.629547
1.364812,0.037750,-0.256042,-0.669098,-0.702911
1.365433,0.041840,-0.142548,-0.807037,-0.578949
1.366156,0.035889,-0.206696,-0.722229,-0.664459
1.366810,0.035889,-0.323090,-0.597443,-0.738464
1.367723,0.039154,-0.322449,-0.661224,-0.679932
1.368521,0.037842,-0.209778,-0.660980,-0.726837
1.369195,0.035339,-0.305725,-0.564789,-0.772034
1.369911,0.043304,-0.119171,-0.563843,-0.821289
1.370532,0.047119,-0.348267,-0.501953,-0.791840
1.371232,0.044647,-0.102478,-0.647552,-0.756165
1.371855,0.044220,-0.136383,-0.694244,-0.708679
1.372562,0.043762,-0.046051,-0.652740,-0.761536
1.373212,0.038025,-0.019440,-0.657776,-0.757294
1.373834,0.042999,-0.100006,-0.559601,-0.827667
1.374455,0.042816,-0.113251,-0.638916,-0.762848
1.375184,0.040894,-0.130920,-0.585846,-0.802582
1.376062,0.045227,-0.103668,-0.579285,-0.811005
1.376775,0.044678,-0.137299,-0.686493,-0.717224
1.377457,0.041290,-0.238708,-0.547333,-0.802490
1.378213,0.045166,-0.190308,-0.728760,-0.657898
1.378919,0.043884,-0.056274,-0.700012,-0.712524
1.379774,0.048981,-0.182861,-0.658600,-0.731354
1.380431,0.044373,-0.072327,-0.702484,-0.708679
1.381158,0.046936,-0.041199,-0.733337,-0.682373
1.381809,0.048798,-0.186096,-0.560181,-0.810181
1.382673,0.041382,-0.095581,-0.506683,-0.857788
1.383461,0.041809,-0.128326,-0.553101,-0.827454
1.384170,0.045898,-0.078003,-0.720001,-0.690002
1.384930,0.045074,-0.077240,-0.638214,-0.766266
1.385690,0.044220,-0.250000,-0.572327,-0.781006
1.386408,0.042633,-0.079193,-0.604187,-0.795837
1.387037,0.049408,-0.114838,-0.666687,-0.737061
1.387658,0.045258,-0.174805,-0.605713,-0.778473
1.388309,0.039185,-0.266510,-0.610870,-0.747650
1.388969,0.046082,-0.142029,-0.632019,-0.766022
1.389663,0.039734,-0.113434,-0.590302,-0.803253
1.390387,0.039978,-0.091156,-0.581299,-0.812836
1.391163,0.040283,-0.183502,-0.651398,-0.740845
1.391880,0.047546,-0.220093,-0.600403,-0.772217
1.392512,0.041321,-0.111633,-0.593750,-0.801361
1.393159,0.046051,-0.077118,-0.696289,-0.714966
1.393778,0.041656,-0.156403,-0.486786,-0.861237
1.394458,0.047028,-0.151001,-0.621582,-0.770599
1.395169,0.047729,-0.231720,-0.587402,-0.778473
1.396066,0.046082,-0.166016,-0.694000,-0.704010
1.396879,0.047058,-0.109375,-0.675781,-0.730469
1.397623,0.042145,-0.188538,-0.657806,-0.729523
1.398443,0.043579,0.027374,-0.591339,-0.810516
1.399142,0.046326,-0.054169,-0.672943,-0.739594
1.399794,0.047302,-0.275208,-0.538788,-0.798462
1.400487,0.051453,-0.066833,-0.643585,-0.764862
1.401109,0.051178,-0.202911,-0.688416,-0.701111
1.401732,0.040375,0.018158,-0.652283,-0.761383
1.402353,0.040283,-0.228333,-0.630157,-0.744293
1.403058,0.049744,-0.081482,-0.698151,-0.712982
1.403719,0.048065,-0.113647,-0.636383,-0.765167
1.404363,0.041626,-0.193359,-0.584473,-0.793335
1.405142,0.039612,-0.078705,-0.648163,-0.759277
1.405870,0.046478,-0.117432,-0.607300,-0.789490
1.406633,0.047058,-0.218994,-0.610474,-0.761658
1.407290,0.043304,-0.235199,-0.523315,-0.819916
1.407914,0.047760,-0.073486,-0.669403,-0.740845
1.408611,0.043243,-0.169495,-0.605957,-0.779663
1.409233,0.041565,-0.168915,-0.580017,-0.802246
1.409866,0.049103,-0.172089,-0.589081,-0.791504
1.410500,0.043732,-0.069641,-0.717316,-0.696228
1.411164,0.035828,-0.212830,-0.728210,-0.653870
1.412654,0.035919,-0.140320,-0.701538,-0.701538
1.413528,0.042908,-0.156006,-0.735046,-0.662415
1.414264,0.035339,-0.255219,-0.598969,-0.765625
1.414926,0.041199,-0.322235,-0.706696,-0.633362
1.415580,0.044037,-0.202087,-0.727112,-0.656250
1.416245,0.034546,-0.259186,-0.693726,-0.678040
1.416991,0.041840,-0.422913,-0.664185,-0.624390
1.417678,0.038422,-0.151520,-0.696991,-0.705658
1.418365,0.040405,-0.165924,-0.804565,-0.570465
1.419118,0.039795,-0.432892,-0.590302,-0.682892
1.420194,0.038422,-0.338104,-0.709534,-0.621429
1.421066,0.038452,-0.428253,-0.605286,-0.677063
1.421938,0.039307,-0.233673,-0.752350,-0.621521
1.422727,0.041840,-0.307709,-0.748993,-0.591095
1.423506,0.031097,-0.079895,-0.630188,-0.778107
1.424225,0.037659,-0.307343,-0.704895,-0.643921
1.424994,0.039246,-0.320099,-0.710297,-0.630859
1.425746,0.041443,-0.245880,-0.692169,-0.681824
1.426530,0.039398,-0.114502,-0.782715,-0.614502
1.427454,0.042969,-0.210663,-0.736176,-0.644684
1.428414,0.037750,-0.190277,-0.719055,-0.674805
1.429299,0.034607,-0.069153,-0.723419,-0.694153
1.430010,0.040070,-0.353882,-0.664398,-0.664398
1.430708,0.043304,-0.312256,-0.679352,-0.664581
1.431519,0.035645,-0.118561,-0.701050,-0.708771
1.432183,0.037811,-0.223328,-0.699036,-0.682068
1.432850,0.041870,-0.133789,-0.745636,-0.655731
1.433491,0.043640,-0.235321,-0.689087,-0.689087
1.434153,0.036469,-0.399506,-0.625641,-0.670868
1.435031,0.034119,-0.177429,-0.701630,-0.690887
1.435942,0.043518,-0.339691,-0.660339,-0.670898
1.436676,0.038269,-0.189911,-0.725983,-0.665894
1.437370,0.035431,-0.329865,-0.691101,-0.649231
1.438002,0.041656,-0.356842,-0.678436,-0.645386
1.438712,0.048523,-0.153412,-0.765167,-0.626923
1.439345,0.044800,-0.310730,-0.707825,-0.639923
1.440113,0.035767,-0.245636,-0.802643,-0.546082
1.440862,0.043793,-0.183685,-0.779602,-0.600006
1.441517,0.041626,-0.300903,-0.619476,-0.730103
1.442167,0.029388,-0.261932,-0.587311,-0.767212
1.442998,0.041138,-0.183044,-0.627258,-0.758942
1.443904,0.039215,-0.302826,-0.690155,-0.657288
1.444611,0.038177,-0.144928,-0.676331,-0.724640
1.445368,0.038300,-0.162689,-0.665100,-0.729675
1.446263,0.036896,-0.244629,-0.698944,-0.677429
1.446918,0.038025,-0.256042,-0.763306,-0.594208
1.447595,0.040741,-0.136780,-0.737671,-0.661438
1.448254,0.037537,-0.431396,-0.585785,-0.688751
1.449036,0.037384,-0.283264,-0.746307,-0.608398
1.449680,0.042542,-0.214294,-0.668854,-0.714294
1.450485,0.038879,-0.253571,-0.753571,-0.609009
1.451159,0.037170,-0.236847,-0.712921,-0.662689
1.451841,0.046570,-0.084656,-0.606323,-0.793335
1.452488,0.038696,0.047607,-0.666687,-0.747620
1.453119,0.045624,-0.127502,-0.669342,-0.733093
1.453771,0.043121,-0.224365,-0.589752,-0.777802
1.454394,0.044128,-0.152740,-0.702942,-0.696655
1.455038,0.045135,-0.206146,-0.628601,-0.751038
1.455661,0.040070,-0.172028,-0.571106,-0.807343
1.456288,0.046478,-0.175903,-0.656128,-0.735199
1.456947,0.046539,-0.166016,-0.636383,-0.756927
1.457868,0.047638,-0.248962,-0.478912,-0.843903
1.458607,0.040314,-0.191254,-0.564545,-0.806458
1.459505,0.041168,0.002228,-0.685272,-0.729919
1.460198,0.050385,-0.249023,-0.583679,-0.776917
1.460849,0.040710,-0.160309,-0.572540,-0.807281
1.461583,0.042389,0.065216,-0.678284,-0.734802
1.462402,0.039825,-0.236115,-0.571777,-0.789368
1.463114,0.049072,-0.158508,-0.698120,-0.701904
1.463763,0.042114,-0.279541,-0.643707,-0.714569
1.464408,0.046906,-0.114197,-0.708679,-0.700806
1.465147,0.049438,-0.203369,-0.649261,-0.735077
1.465941,0.050720,-0.262115,-0.546387,-0.800415
1.466589,0.042816,-0.072968,-0.691010,-0.721039
1.467212,0.043549,-0.144073,-0.646210,-0.752136
1.467833,0.044800,-0.083679,-0.567352,-0.820435
1.468454,0.044617,-0.183136,-0.656403,-0.732513
1.469156,0.039581,-0.244202,-0.590698,-0.774445
1.469787,0.043427,-0.302979,-0.476715,-0.826294
1.470411,0.042816,-0.112305,-0.675873,-0.728821
1.471033,0.045532,-0.158661,-0.580322,-0.801208
1.471685,0.041718,-0.081512,-0.621155,-0.781952
1.472345,0.043091,-0.166687,-0.679504,-0.717957
1.473148,0.043457,-0.181458,-0.542206,-0.824921
1.473863,0.046326,-0.137451,-0.617554,-0.778900
1.474576,0.039124,-0.200500,-0.544830,-0.816040
1.475355,0.043427,-0.095367,-0.754242,-0.654663
1.476028,0.051361,-0.172028,-0.606018,-0.778015
1.476685,0.041504,-0.026459,-0.691650,-0.724670
1.477310,0.050476,-0.012848,-0.636780,-0.773529
1.477931,0.045654,-0.223267,-0.610718,-0.761993
1.478746,0.041412,-0.176239,-0.568298,-0.806183
1.479558,0.041412,-0.191132,-0.651123,-0.740021
1.480306,0.040802,-0.065338,-0.635162,-0.770294
1.481058,0.049408,-0.178986,-0.682678,-0.708496
1.481710,0.044647,-0.162567,-0.674927,-0.724304
1.482411,0.044312,-0.196442,-0.666687,-0.722229
1.483033,0.043030,-0.191010,-0.633057,-0.755371
1.483660,0.040527,-0.187775,-0.677887,-0.713440
1.484281,0.048706,-0.222656,-0.703796,-0.679260
1.484903,0.039673,-0.131073,-0.598816,-0.792358
1.485585,0.044220,-0.122437,-0.713715,-0.692963
1.486207,0.048828,-0.104523,-0.659851,-0.745911
1.486829,0.043579,-0.004211,-0.640778,-0.768921
1.487587,0.038177,-0.035095,-0.679840,-0.734650
1.488342,0.041718,-0.081879,-0.707977,-0.705780
1.489078,0.045746,-0.202026,-0.662018,-0.724030
1.489749,0.035034,-0.099487,-0.513092,-0.858643
1.490499,0.045227,-0.237823,-0.603668,-0.762207
1.491167,0.045410,-0.066803,-0.560730,-0.827942
1.491813,0.046234,-0.185272,-0.599609,-0.782898
1.492436,0.041229,-0.118042,-0.710327,-0.697449
1.493062,0.041534,-0.280975,-0.785400,-0.557526
1.493685,0.041351,-0.206696,-0.726685,-0.655579
1.494307,0.039185,-0.259918,-0.784668,-0.564362
1.495095,0.039062,-0.329468,-0.684601,-0.651886
1.495916,0.042725,-0.185364,-0.650879,-0.741394
1.496624,0.041168,-0.241089,-0.669647,-0.705383
1.497286,0.040558,-0.362000,-0.721375,-0.596375
1.497966,0.043854,-0.330566,-0.667389,-0.669464
1.498645,0.036346,-0.133850,-0.727295,-0.674255
1.499421,0.035583,-0.278351,-0.729401,-0.628876
1.500088,0.038391,-0.169067,-0.759552,-0.633362
1.500748,0.033569,-0.232269,-0.590179,-0.778717
1.501407,0.041565,-0.272491,-0.690491,-0.671967
1.502189,0.039307,-0.282715,-0.735992,-0.621521
1.502972,0.045776,-0.301208,-0.704834,-0.642578
1.503690,0.036926,-0.218933,-0.748779,-0.626892
